id,old_dfri,efri,old_cfri,old_totfri,dtum,etum,ctum,total_score_tum,dtram,etram,ctram,total_score_tram,old_total_score,rank_competition,num_fri,competition,year,gender,qualification,age,team,season,cfri,dfri,total_score_fri,clean_team,team_number,total_score,clean_team_with_number,comp_str,total_e_score,total_d_score
159,7.4,6.45,3.5,17.35,8.5,7.8,1.7,18.0,8.2,6.1,2.0,16.3,51.35,3,,SC,2018,Men,Final,Senior,KFUMlag2,HT,1.75,6.73,14.93,KFUM,2,49.23,KFUM2,18SCFinalSeniorMen,20.35,23.43
707,5.666,6.2,3.5,15.366,6.2,6.35,1.7,14.25,5.9,5.15,2.0,13.05,42.666,8,,EM,2014,Mixed,Qualification,Senior,Italy ,HT,1.75,4.72,12.67,ITALY,1,39.97,ITALY1,14EMQualificationSeniorMixed,17.700000000000003,16.82
723,7.0,6.7,3.5,17.2,5.5,5.1,1.7,12.3,5.0,5.55,1.4,11.95,41.45,9,,EM,2014,Women,Qualification,Senior,Austria ,HT,1.75,5.83,14.28,Austria,1,38.53,Austria1,14EMQualificationSeniorWomen,17.35,16.33
817,5.55,5.55,3.5,14.6,6.25,6.7,1.7,14.65,6.2,7.0,1.9,15.1,44.35,7,,JNM,2018,Men,Final,Junior,Stjarnan ,VT,1.75,5.05,12.35,Stjarnan,1,42.1,Stjarnan1,18JNMFinalJuniorMen,19.25,17.5
1440,3.5,6.583,3.5,13.583,4.6,4.966,1.7,11.266,3.9,5.2,2.0,11.1,35.949,27,,USM,2015,Women,Qualification,Youth,Sol-Flickornas GF Lag 1 ,VT,1.75,2.92,11.25,SOL GF,1,33.619,SOL GF1,15USMQualificationYouthWomen,16.749000000000002,11.42
713,7.133,5.75,3.4,16.283,6.6,4.8,1.7,13.1,6.25,6.7,1.6,14.55,43.933,5,,EM,2014,Men,Qualification,Senior,Austria ,HT,1.7,5.94,13.39,Austria,1,41.04000000000001,Austria1,14EMQualificationSeniorMen,17.25,18.79
1431,3.5,8.1,3.4,15.0,4.5,5.166,1.7,11.366,3.7,7.4,2.0,13.1,39.466,18,,USM,2015,Women,Qualification,Youth,Sollentunagymnasterna ,VT,1.7,2.92,12.72,Sollentunagymnasterna,1,37.186,Sollentunagymnasterna1,15USMQualificationYouthWomen,20.666,11.120000000000001
795,7.2,5.55,3.3,16.05,5.8,5.9,1.7,13.4,5.9,6.5,1.8,14.2,43.65,7,,EM,2016,Mixed,Qualification,Junior,Netherlands ,HT,1.65,6.0,13.2,NETHERLANDS,1,40.8,NETHERLANDS1,16EMQualificationJuniorMixed,17.950000000000003,17.7
854,6.066,4.95,3.3,14.316,5.2,5.55,1.7,12.45,4.9,5.75,1.8,12.45,39.216,5,,JNM,2018,Men,Final,Junior,Drammen ,VT,1.65,5.51,12.11,Drammen,1,37.01,Drammen1,18JNMFinalJuniorMen,16.25,15.61
1398,9.3,7.2,3.25,19.75,5.1,7.066,1.7,13.866,4.6,7.6,2.0,14.2,47.816,13,,JSM,2015,Women,Qualification,Junior,Höganäs GF lag 2 ,HT,1.625,7.75,16.58,Höganäs GF ,2,44.641,Höganäs GF 2,15JSMQualificationJuniorWomen,21.866,17.45
740,5.266,5.8,3.2,14.266,6.1,5.5,1.7,13.3,4.95,6.85,1.4,13.2,40.766,8,,EM,2014,Women,Qualification,Junior,Italy ,HT,1.6,4.39,11.79,ITALY,1,38.29,ITALY1,14EMQualificationJuniorWomen,18.15,15.44
859,5.6,5.55,3.2,14.35,5.3,6.55,1.7,13.55,5.2,6.65,1.6,13.45,41.35,5,,JNM,2016,Mixed,Final,Junior,Gladsaxe DEN ,VT,1.6,4.67,11.82,Gladsaxe,1,38.82,Gladsaxe1,16JNMFinalJuniorMixed,18.75,15.170000000000002
788,6.066,3.85,2.85,12.766,7.1,5.8,1.7,14.6,7.6,6.45,1.9,15.95,43.316,8,,EM,2016,Men,Qualification,Senior,Netherlands ,HT,1.425,5.06,10.34,NETHERLANDS,1,40.88500000000001,NETHERLANDS1,16EMQualificationSeniorMen,16.1,19.759999999999998
1196,2.2,4.75,2.5,9.45,4.4,6.25,1.7,12.35,3.275,7.05,1.85,12.175,33.975,29,,USM,2018,Women,Qualification,Youth,Nacka GF ,VT,1.25,2.0,8.0,Nacka GF ,1,32.52500000000001,Nacka GF 1,18USMQualificationYouthWomen,18.05,9.675
596,4.1,4.4,2.0,10.5,5.8,5.9,1.7,13.4,4.9,6.5,2.0,13.4,37.3,5,,EM,2018,Men,Qualification,Junior,ESTONIA,HT,1.0,3.73,9.13,ESTONIA,1,35.93,ESTONIA1,18EMQualificationJuniorMen,16.8,14.43
133,8.525,7.75,4.0,20.275,11.1,7.55,1.65,20.3,10.95,8.0,2.0,20.95,61.525,1,,NM,2019,Men,Final,Senior,Oslo,HT,2.0,8.52,18.27,Oslo Turnforening ,1,59.52,Oslo Turnforening 1,19NMFinalSeniorMen,23.3,30.57
524,7.4,6.75,2.0,16.15,7.2,6.7,1.65,15.55,6.6,6.9,1.6,15.1,46.8,7,,NM,2023,Mixed,Final,Senior,Trondhjem ,HT,2.0,7.4,16.15,Trondhjem ,1,46.8,Trondhjem 1,23NMFinalSeniorMixed,20.35,21.2
548,8.2,7.15,2.0,17.35,10.8,6.65,1.65,19.1,10.6,7.1,2.0,19.7,56.15,1,,SC,2024,Men,Final,Senior,Brommagymnasterna 1 (Herr) - Mångkamp ,VT,2.0,8.2,17.35,Brommagymnasterna,1,56.15000000000001,Brommagymnasterna1,24SCFinalSeniorMen,20.9,29.599999999999998
666,4.95,5.5,4.0,14.45,5.75,6.2,1.65,13.6,5.6,7.2,1.9,14.7,42.75,9,,EM,2018,Women,Qualification,Senior,NETHERLANDS,HT,2.0,4.5,12.0,NETHERLANDS,1,40.3,NETHERLANDS1,18EMQualificationSeniorWomen,18.9,15.85
1481,6.3,7.2,4.0,17.5,5.1,7.1,1.65,13.85,5.1,6.5,1.7,13.3,44.65,17,,JSM,2014,Women,Qualification,Junior,Täby GF ,HT,2.0,5.25,14.45,Täby GF ,1,41.59999999999999,Täby GF 1,14JSMQualificationJuniorWomen,20.799999999999997,15.45
1441,2.6,6.233,3.7,12.533,4.7,6.4,1.65,12.75,3.5,4.8,2.0,10.3,35.583,28,,USM,2015,Women,Qualification,Youth,Västerås GF ,VT,1.85,2.17,10.25,Västerås GF ,1,33.303,Västerås GF 1,15USMQualificationYouthWomen,17.433,10.370000000000001
1438,2.6,6.7,3.5,12.8,4.55,5.833,1.65,12.033,3.0,7.333,2.0,12.333,37.166,25,,USM,2015,Women,Qualification,Youth,GF Uppsalaflickorna ,VT,1.75,2.17,10.62,GCF Uppsala ,1,34.986,GCF Uppsala 1,15USMQualificationYouthWomen,19.866,9.719999999999999
531,8.8,7.75,2.0,18.55,7.225,7.8,1.625,16.65,6.3,7.5,1.8,15.6,50.8,6,,NM,2023,Women,Final,Senior,Stjarnan ,HT,2.0,8.8,18.55,Stjarnan,1,50.8,Stjarnan1,23NMFinalSeniorWomen,23.05,22.325000000000003
146,7.25,6.0,4.0,17.25,6.0,5.65,1.6,13.25,6.2,6.4,2.0,14.6,45.1,4,,SC,2019,Women,Final,Senior,StockholmTopGymnastics,HT,2.0,7.25,15.25,Stockholm Top Gymnastics,1,43.1,Stockholm Top Gymnastics1,19SCFinalSeniorWomen,18.05,19.45
147,6.3,6.0,4.0,16.3,5.7,5.8,1.6,13.1,5.675,5.85,1.95,13.475,42.875,5,,SC,2019,Women,Final,Senior,LugiGF,HT,2.0,6.3,14.3,Lugi GF ,1,40.875,Lugi GF 1,19SCFinalSeniorWomen,17.65,17.675
151,6.725,6.8,4.0,17.525,6.5,7.7,1.6,15.5,6.8,6.6,2.0,15.4,48.425,4,,SC,2018,Women,Final,Senior,Brommagymnasternalag2,HT,2.0,6.11,14.91,Brommagymnasterna,2,45.81,Brommagymnasterna2,18SCFinalSeniorWomen,21.099999999999998,19.41
168,6.2,6.7,4.0,16.9,4.7,7.3,1.6,13.6,4.4,5.6,1.8,11.8,42.3,6,,SC,2018,Women,Final,Senior,GTVikingarnalag1,HT,2.0,5.64,14.34,GT Vikingarna,1,39.73999999999999,GT Vikingarna1,18SCFinalSeniorWomen,19.6,14.739999999999998
290,7.3,6.25,2.0,15.55,9.4,6.7,1.6,17.7,8.9,5.85,2.0,16.75,50.0,2,,SC,2022,Men,Final,Senior,Brommagymnasterna Junior Herr (mångkamp),VT,2.0,7.3,15.55,Brommagymnasterna,1,50.0,Brommagymnasterna1,22SCFinalSeniorMen,18.8,25.6
293,3.7,4.35,2.0,10.05,7.4,7.75,1.6,16.75,7.5,7.45,2.0,16.95,43.75,5,,SC,2022,Men,Final,Senior,KFUM lagett (mångkamp),VT,2.0,3.7,10.05,KFUM,3,43.75,KFUM3,22SCFinalSeniorMen,19.55,18.6
305,8.3,7.25,2.0,17.55,5.9,6.95,1.6,14.45,5.7,7.4,1.8,14.9,46.9,8,,SM,2022,Women,Qualification,Senior,GF Kennedy lag 1,VT,2.0,8.3,17.55,GF Kennedy,1,46.9,GF Kennedy1,22SMQualificationSeniorWomen,21.6,19.9
306,8.2,7.0,2.0,17.2,6.2,5.95,1.6,13.75,6.2,7.6,2.0,15.8,46.75,9,,SM,2022,Women,Qualification,Senior,Teamgym LIT (GK Splitt),VT,2.0,8.2,17.2,GK Splitt ,1,46.75,GK Splitt 1,22SMQualificationSeniorWomen,20.55,20.599999999999998
313,6.05,6.6,2.0,14.65,6.0,7.6,1.6,15.2,6.3,7.95,2.0,16.25,46.1,2,10.0,SM,2022,Mixed,Final,Senior,Tyresögymnastiken,VT,2.0,6.05,14.65,Tyresögymnastiken,1,46.1,Tyresögymnastiken1,22SMFinalSeniorMixed,22.15,18.35
318,8.5,7.05,2.0,17.55,7.4,7.7,1.6,16.7,7.6,7.55,1.9,17.05,51.3,5,10.0,SM,2022,Men,Final,Senior,Brommagymnasterna lag 2,VT,2.0,8.5,17.55,Brommagymnasterna,2,51.3,Brommagymnasterna2,22SMFinalSeniorMen,22.3,23.5
325,8.8,7.8,2.0,18.6,6.0,8.3,1.6,15.9,6.4,8.4,2.0,16.8,51.3,5,,SM,2022,Women,Final,Senior,Brommagymnasterna dam lag 1,VT,2.0,8.8,18.6,Brommagymnasterna,2,51.3,Brommagymnasterna2,22SMFinalSeniorWomen,24.5,21.200000000000003
353,8.45,7.2,2.0,17.65,10.8,6.575,1.6,18.975,8.8,7.55,2.0,18.35,54.975,5,,EM,2022,Men,Final,Senior,GREATBRITAIN,HT,2.0,8.45,17.65,Great Britain,1,54.975,Great Britain1,22EMFinalSeniorMen,21.325,28.05
389,8.8,6.3,2.0,17.1,8.2,6.35,1.6,16.15,7.4,7.35,2.0,16.75,50.0,4,,EM,2022,Mixed,Qualification,Senior,NORWAY,HT,2.0,8.8,17.1,Norway,1,50.0,Norway1,22EMQualificationSeniorMixed,20.0,24.400000000000002
405,9.15,8.75,2.0,19.9,6.8,8.15,1.6,16.55,6.5,7.7,1.9,16.1,52.55,3,,EM,2022,Women,Final,Senior,DENMARK,HT,2.0,9.15,19.9,Denmark,1,52.55,Denmark1,22EMFinalSeniorWomen,24.6,22.45
407,8.15,7.85,2.0,18.0,6.9,6.8,1.6,15.3,6.9,6.95,1.8,15.65,48.95,5,,EM,2022,Women,Final,Senior,FINLAND,HT,2.0,8.15,18.0,Finland,1,48.95,Finland1,22EMFinalSeniorWomen,21.6,21.950000000000003
436,7.05,7.15,2.0,16.2,5.25,6.75,1.6,13.6,5.4,7.3,2.0,14.7,44.5,5,,JSM,2023,Women,Qualification,Junior,ABGS lag 1 ,HT,2.0,7.05,16.2,ABGS,1,44.5,ABGS1,23JSMQualificationJuniorWomen,21.2,17.7
459,6.55,7.1,2.0,15.65,8.9,5.8,1.6,16.3,7.9,6.45,1.9,16.25,48.2,3,,JSM,2023,Men,Final,Junior,KFUM Trupp 1 ,HT,2.0,6.55,15.65,KFUM,1,48.2,KFUM1,23JSMFinalJuniorMen,19.35,23.35
470,8.7,8.0,2.0,18.7,7.3,6.75,1.6,15.65,6.6,8.0,1.8,16.4,50.75,2,10.0,SM,2023,Women,Qualification,Senior,GK Motus-Salto ,VT,2.0,8.7,18.7,GK Motus Salto ,1,50.75,GK Motus Salto 1,23SMQualificationSeniorWomen,22.75,22.599999999999998
486,8.5,8.05,2.0,18.55,10.6,5.9,1.6,18.1,10.2,8.25,2.0,20.45,57.1,2,8.0,SM,2023,Men,Qualification,Senior,GF FRAM ,VT,2.0,8.5,18.55,GF FRAM,1,57.10000000000001,GF FRAM1,23SMQualificationSeniorMen,22.200000000000003,29.299999999999997
505,9.2,8.8,2.0,20.0,10.9,6.4,1.6,18.9,9.3,7.05,1.8,18.15,57.05,1,,SC,2023,Men,Final,Senior,KFUM lag 1 - Mångkamp Herr ,VT,2.0,9.2,20.0,KFUM,1,57.05,KFUM1,23SCFinalSeniorMen,22.25,29.4
510,6.7,6.45,2.0,15.15,7.4,5.45,1.6,14.45,7.1,6.3,2.0,15.4,45.0,6,,SC,2023,Men,Final,Senior,GCF Uppsala Herrtruppen - Mångkamp Herr ,VT,2.0,6.7,15.15,GCF Uppsala ,1,45.0,GCF Uppsala 1,23SCFinalSeniorMen,18.2,21.200000000000003
528,8.7,8.15,2.0,18.85,7.3,7.85,1.6,16.75,6.9,8.7,2.0,17.6,53.2,3,,NM,2023,Women,Final,Senior,Brommagymnasterna ,HT,2.0,8.7,18.85,Brommagymnasterna,1,53.2,Brommagymnasterna1,23NMFinalSeniorWomen,24.700000000000003,22.9
553,8.75,8.25,2.0,19.0,6.8,7.8,1.6,16.2,6.7,8.15,2.0,16.85,52.05,2,,SM,2024,Women,Qualification,Senior,GK Motus-Salto ,VT,2.0,8.75,19.0,GK Motus Salto ,1,52.05,GK Motus Salto 1,24SMQualificationSeniorWomen,24.2,22.25
558,7.0,6.7,2.0,15.7,5.8,6.8,1.6,14.2,5.7,7.4,1.7,14.8,44.7,7,,SM,2024,Women,Qualification,Senior,Saltsjöbadens IF ,VT,2.0,7.0,15.7,Saltsjöbadens IF,1,44.7,Saltsjöbadens IF1,24SMQualificationSeniorWomen,20.900000000000002,18.5
569,6.75,6.45,2.0,15.2,8.8,6.35,1.6,16.75,7.6,6.0,1.6,15.2,47.15,6,,SM,2024,Men,Final,Senior,Brommagymnasterna lag 2 ,VT,2.0,6.75,15.2,Brommagymnasterna,2,47.15,Brommagymnasterna2,24SMFinalSeniorMen,18.799999999999997,23.15
573,6.05,6.1,2.0,14.15,6.4,6.95,1.6,14.95,6.5,7.25,2.0,15.75,44.85,3,,SM,2024,Mixed,Final,Senior,Karlskrona GF ,VT,2.0,6.05,14.15,Karlskrona GF ,1,44.85,Karlskrona GF 1,24SMFinalSeniorMixed,20.3,18.950000000000003
578,7.5,6.9,2.0,16.4,6.5,7.2,1.6,15.3,6.2,7.1,1.5,14.8,46.5,4,,SM,2024,Women,Final,Senior,ABGS ,VT,2.0,7.5,16.4,ABGS,1,46.5,ABGS1,24SMFinalSeniorWomen,21.2,20.2
580,7.35,6.8,2.0,16.15,6.1,7.25,1.6,14.95,5.7,6.65,1.8,14.15,45.25,6,,SM,2024,Women,Final,Senior,GK Engelholmsgymnasterna ,VT,2.0,7.35,16.15,GK Engelholmsgymnasterna ,1,45.25,GK Engelholmsgymnasterna 1,24SMFinalSeniorWomen,20.7,19.15
664,7.7,6.1,4.0,17.8,5.9,5.85,1.6,13.35,5.6,7.1,2.0,14.7,45.85,7,,EM,2018,Women,Qualification,Senior,GREATBRITAIN,HT,2.0,7.0,15.1,Great Britain,1,43.15,Great Britain1,18EMQualificationSeniorWomen,19.049999999999997,18.5
827,7.4,7.35,4.0,18.75,5.5,6.7,1.6,13.8,5.8,6.7,2.0,14.5,47.05,4,,JNM,2018,Women,Final,Junior,Gerpla ,VT,2.0,6.73,16.08,Gerpla,1,44.38,Gerpla1,18JNMFinalJuniorWomen,20.75,18.03
880,3.6,7.8,2.0,13.4,4.8,7.0,1.6,13.4,4.4,7.4,1.9,13.7,40.5,5,,USM,2024,Women,Qualification,Youth,Lugi GF 6A Svart ,VT,2.0,3.6,13.4,Lugi GF ,1,40.5,Lugi GF 1,24USMQualificationYouthWomen,22.2,12.8
903,2.225,6.85,2.0,11.075,4.0,6.8,1.6,12.4,3.2,6.75,1.6,11.55,35.025,28,,USM,2024,Women,Qualification,Youth,Nacka GF ,VT,2.0,2.22,11.07,Nacka GF ,1,35.02,Nacka GF 1,24USMQualificationYouthWomen,20.4,9.42
947,2.775,7.6,2.0,12.375,4.0,7.5,1.6,13.1,3.3,7.2,2.0,12.5,37.975,12,,USM,2023,Women,Qualification,Youth,GK Splitt lag 2 ,VT,2.0,2.78,12.38,GK Splitt ,2,37.98,GK Splitt 2,23USMQualificationYouthWomen,22.3,10.08
961,2.6,6.75,2.0,11.35,4.3,6.45,1.6,12.35,3.5,6.95,1.7,12.15,35.85,26,,USM,2023,Women,Qualification,Youth,Tullinge GF ,VT,2.0,2.6,11.35,Tullinge GF ,1,35.85,Tullinge GF 1,23USMQualificationYouthWomen,20.15,10.399999999999999
970,2.825,5.45,2.0,10.275,3.6,5.6,1.6,10.8,2.5,7.2,1.7,11.4,32.475,35,,USM,2023,Women,Qualification,Youth,Enebybergsgymnasterna ,VT,2.0,2.82,10.27,Enebybergsgymnasterna,1,32.47,Enebybergsgymnasterna1,23USMQualificationYouthWomen,18.25,8.92
982,2.85,6.55,2.0,11.4,5.4,6.2,1.6,13.2,5.0,7.9,2.0,14.9,39.5,2,,USM,2023,Men,Final,Youth,Brommagymnasterna ,VT,2.0,2.85,11.4,Brommagymnasterna,1,39.5,Brommagymnasterna1,23USMFinalYouthMen,20.65,13.25
992,3.125,7.9,2.0,13.025,4.7,6.6,1.6,12.9,4.7,7.5,2.0,14.2,40.125,7,,USM,2023,Women,Final,Youth,GK Splitt lag 1 ,VT,2.0,3.12,13.02,GK Splitt ,1,40.12,GK Splitt 1,23USMFinalYouthWomen,22.0,12.52
1001,3.62,7.6,2.0,13.22,4.2,7.0,1.6,12.8,3.8,7.8,2.0,13.6,39.62,6,,USM,2022,Women,Qualification,Youth,GT Vikingarna UT ,VT,2.0,3.62,13.22,GT Vikingarna,1,39.62,GT Vikingarna1,22USMQualificationYouthWomen,22.4,11.620000000000001
1038,3.42,7.5,2.0,12.92,5.1,6.55,1.6,13.25,4.8,8.35,2.0,15.15,41.32,4,,USM,2022,Women,Final,Youth,Brommagymnasterna USM Dam ,VT,2.0,3.42,12.92,Brommagymnasterna,1,41.32,Brommagymnasterna1,22USMFinalYouthWomen,22.4,13.319999999999999
1041,3.79,7.2,2.0,12.99,4.5,7.3,1.6,13.4,4.5,7.85,2.0,14.35,40.74,7,,USM,2022,Women,Final,Youth,GK Splitt lag 1 ,VT,2.0,3.79,12.99,GK Splitt ,1,40.74,GK Splitt 1,22USMFinalYouthWomen,22.35,12.79
1051,6.25,7.3,2.0,15.55,6.5,6.25,1.6,14.35,5.9,6.7,1.9,14.5,44.4,7,9.0,JSM,2022,Women,Qualification,Junior,GF Kennedy ,HT,2.0,6.25,15.55,GF Kennedy,1,44.4,GF Kennedy1,22JSMQualificationJuniorWomen,20.25,18.65
1063,7.45,7.35,2.0,16.8,8.4,6.55,1.6,16.55,7.9,6.7,1.9,16.5,49.85,3,8.0,JSM,2022,Men,Final,Junior,Brommagymnasterna ,HT,2.0,7.45,16.8,Brommagymnasterna,1,49.85,Brommagymnasterna1,22JSMFinalJuniorMen,20.6,23.75
1064,6.25,7.4,2.0,15.65,6.4,6.9,1.6,14.9,6.8,7.9,1.8,16.5,47.05,4,9.0,JSM,2022,Men,Final,Junior,GK Motus-Salto ,HT,2.0,6.25,15.65,GK Motus Salto ,1,47.05,GK Motus Salto 1,22JSMFinalJuniorMen,22.200000000000003,19.450000000000003
1065,6.4,7.1,2.0,15.5,7.6,5.75,1.6,14.95,8.0,6.55,2.0,16.55,47.0,5,8.0,JSM,2022,Men,Final,Junior,Teamgym EGT (Enebybergsgymnasterna) ,HT,2.0,6.4,15.5,Enebybergsgymnasterna,1,47.0,Enebybergsgymnasterna1,22JSMFinalJuniorMen,19.4,22.0
1092,7.9,7.6,4.0,19.5,6.7,7.55,1.6,15.85,6.9,7.9,2.0,16.8,52.15,1,,JSM,2019,Mixed,Final,Junior,GK Motus-Salto ,HT,2.0,7.9,17.5,GK Motus Salto ,1,50.15000000000001,GK Motus Salto 1,19JSMFinalJuniorMixed,23.05,21.5
1193,2.5,5.75,4.0,12.25,4.3,5.65,1.6,11.55,2.9,7.65,1.9,12.45,36.25,26,,USM,2018,Women,Qualification,Youth,GF Kennedy lag 2 ,VT,2.0,2.27,10.02,GF Kennedy,2,34.02,GF Kennedy2,18USMQualificationYouthWomen,19.05,9.469999999999999
1220,6.4,7.25,4.0,17.65,4.5,6.1,1.6,12.2,4.8,5.95,2.0,12.75,42.6,11,,JSM,2018,Women,Qualification,Junior,GT Vikingarna lag 2 ,HT,2.0,5.82,15.07,GT Vikingarna,2,40.02,GT Vikingarna2,18JSMQualificationJuniorWomen,19.299999999999997,15.120000000000001
1248,10.4,7.3,4.0,21.7,6.0,6.15,1.6,13.75,7.1,7.85,2.0,16.95,52.4,4,,JSM,2017,Women,Final,Junior,Stockhom Top Gymnastics ,HT,2.0,8.67,17.97,Stockholm Top Gymnastics,1,48.67,Stockholm Top Gymnastics1,17JSMFinalJuniorWomen,21.299999999999997,21.77
1314,3.35,7.65,4.0,15.0,4.4,6.45,1.6,12.45,3.3,7.15,1.6,12.05,39.5,23,,USM,2017,Women,Qualification,Youth,GK Värmdö ,VT,2.0,2.79,12.44,GK Värmdö ,1,36.94,GK Värmdö 1,17USMQualificationYouthWomen,21.25,10.49
1321,4.4,8.15,4.0,16.55,5.3,6.1,1.6,13.0,5.3,7.05,2.0,14.35,43.9,4,,USM,2016,Women,Qualification,Youth,GT Vikingarna lag 1 ,VT,2.0,3.67,13.82,GT Vikingarna,1,41.17,GT Vikingarna1,16USMQualificationYouthWomen,21.299999999999997,14.27
1388,10.2,7.866,4.0,22.066,6.6,5.7,1.6,13.9,6.5,7.95,2.0,16.45,52.416,3,,JSM,2015,Women,Qualification,Junior,Höganäs GF ,HT,2.0,8.5,18.37,Höganäs GF ,1,48.71599999999999,Höganäs GF 1,15JSMQualificationJuniorWomen,21.516,21.6
1393,9.2,6.266,4.0,19.466,5.8,6.8,1.6,14.2,6.5,7.85,2.0,16.35,50.016,8,,JSM,2015,Women,Qualification,Junior,GF Uppsalaflickorna ,HT,2.0,7.67,15.94,GCF Uppsala ,1,46.486,GCF Uppsala 1,15JSMQualificationJuniorWomen,20.916,19.97
1397,7.8,7.1,4.0,18.9,5.7,6.966,1.6,14.266,5.9,6.8,2.0,14.7,47.866,12,,JSM,2015,Women,Qualification,Junior,GT Vikingarna lag 2 ,HT,2.0,6.5,15.6,GT Vikingarna,2,44.566,GT Vikingarna2,15JSMQualificationJuniorWomen,20.866,18.1
1411,8.2,7.533,4.0,19.733,5.5,7.5,1.6,14.6,5.7,7.566,2.0,15.266,49.599,6,,JSM,2015,Women,Final,Junior,Teamgym Norrort (Täby GF) ,HT,2.0,6.83,16.36,Täby GF ,1,46.229,Täby GF 1,15JSMFinalJuniorWomen,22.599,18.03
1458,8.0,7.85,4.0,19.85,5.9,6.5,1.6,14.0,6.1,6.2,2.0,14.3,48.15,5,,JSM,2014,Women,Final,Junior,Örebro GF KIF ,HT,2.0,6.67,16.52,Örebro GF KIF ,1,44.82,Örebro GF KIF 1,14JSMFinalJuniorWomen,20.55,18.67
1496,6.6,6.6,2.0,15.2,5.6,7.35,1.6,14.55,5.9,6.7,2.0,14.6,44.35,1,,EM,2024,Women,Final,Junior,Italy,HT,2.0,6.6,15.2,Italy,1,44.35,Italy1,24EMFinalJuniorWomen,20.65,18.1
1510,7.3,6.2,2.0,15.5,5.7,7.2,1.6,14.5,6.7,7.3,2.0,16.0,46.0,1,,EM,2024,Men,Final,Junior,Iceland,HT,2.0,7.3,15.5,Iceland,1,46.0,Iceland1,24EMFinalJuniorMen,20.7,19.7
1548,5.2,5.6,2.0,12.8,8.1,5.85,1.6,15.55,8.3,7.3,2.0,17.6,45.95,1,,EM,2024,Men,Qualification,Senior,Azerbaijan,HT,2.0,5.2,12.8,Azerbaijan,1,45.95,Azerbaijan1,24EMQualificationSeniorMen,18.75,21.6
1558,7.7,6.6,2.0,16.3,8.5,7.2,1.6,17.3,7.2,7.35,1.7,16.25,49.85,1,,EM,2024,Mixed,Final,Senior,Iceland,HT,2.0,7.7,16.3,Iceland,1,49.85,Iceland1,24EMFinalSeniorMixed,21.15,23.4
1566,8.05,6.65,2.0,16.7,10.15,7.1,1.6,18.85,8.0,7.05,1.9,16.95,52.5,1,,EM,2024,Mixed,Qualification,Senior,Great Britain,HT,2.0,8.05,16.7,Great Britain,1,52.5,Great Britain1,24EMQualificationSeniorMixed,20.799999999999997,26.200000000000003
1576,6.75,5.2,2.0,13.95,4.9,7.0,1.6,13.5,4.7,6.05,1.9,12.65,40.1,5,8.0,JSM,2024,Mixed,Final,Junior,Karlskrona GF,HT,2.0,6.75,13.95,Karlskrona GF,1,40.1,Karlskrona GF1,24JSMFinalJuniorMixed,18.25,16.35
1581,7.65,7.2,2.0,16.85,5.0,6.75,1.6,13.35,5.6,7.15,2.0,14.75,44.95,4,8.0,JSM,2024,Women,Final,Junior,GF Örebro,HT,2.0,7.65,16.85,GF Örebro,1,44.95,GF Örebro1,24JSMFinalJuniorWomen,21.1,18.25
1584,6.6,6.4,2.0,15.0,4.5,6.6,1.6,12.7,5.2,6.55,2.0,13.75,41.45,7,10.0,JSM,2024,Women,Final,Junior,GK Motus-Salto,HT,2.0,6.6,15.0,GK Motus Salto ,1,41.45,GK Motus Salto 1,24JSMFinalJuniorWomen,19.549999999999997,16.3
1605,5.85,5.8,2.0,13.65,4.6,6.75,1.9,13.25,4.2,4.6,1.9,10.7,37.6,20,10.0,JSM,2024,Women,Qualification,Junior,Huddinge GF,HT,2.0,5.85,13.65,Huddinge GF,1,37.59999999999999,Huddinge GF1,24JSMQualificationJuniorWomen,17.15,14.65
1607,5.65,5.05,2.0,12.7,4.3,6.7,1.9,12.9,4.7,5.35,1.9,11.95,37.55,21,9.0,JSM,2024,Women,Qualification,Junior,IK EskilstunaGymnasterna,HT,2.0,5.65,12.7,EskilstunaGymnasterna,1,37.55,EskilstunaGymnasterna1,24JSMQualificationJuniorWomen,17.099999999999998,14.650000000000002
1592,7.7,7.4,2.0,17.1,5.2,6.45,1.1,12.75,5.3,6.65,1.9,13.85,43.7,7,8.0,JSM,2024,Women,Qualification,Junior,Järfällagymnasterna,HT,2.0,7.7,17.1,Järfällagymnasterna,1,43.7,Järfällagymnasterna1,24JSMQualificationJuniorWomen,20.5,18.2
112,9.266,6.7,3.95,20.966,7.6,7.75,1.6,15.9,8.2,7.5,1.8,17.5,54.366,5,,NM,2015,Mixed,Final,Senior,Ollerup,HT,1.975,7.72,16.4,Ollerup,1,49.795,Ollerup1,15NMFinalSeniorMixed,21.95,23.519999999999996
671,6.733,6.6,3.95,17.283,7.5,6.15,1.6,15.25,7.5,7.85,1.8,17.15,49.683,4,,EM,2014,Men,Final,Senior,France ,HT,1.975,5.61,14.18,France,1,46.585,France1,14EMFinalSeniorMen,20.6,20.61
1380,8.4,7.4,3.95,19.75,5.3,5.8,1.6,12.7,5.7,6.6,2.0,14.3,46.75,8,,JSM,2016,Women,Final,Junior,Örebro GF KIF ,HT,1.975,7.0,16.38,Örebro GF KIF ,1,43.375,Örebro GF KIF 1,16JSMFinalJuniorWomen,19.8,18.0
