id,old_dfri,efri,old_cfri,old_totfri,dtum,etum,ctum,total_score_tum,dtram,etram,ctram,total_score_tram,old_total_score,rank_competition,num_fri,competition,year,gender,qualification,age,team,season,cfri,dfri,total_score_fri,clean_team,team_number,total_score,clean_team_with_number,comp_str,dfri_norm,efri_norm,cfri_norm,total_score_fri_norm,dtum_norm,etum_norm,ctum_norm,total_score_tum_norm,dtram_norm,etram_norm,ctram_norm,total_score_tram_norm,total_score_norm,total_e_score,total_d_score
407,8.15,7.85,2.0,18.0,6.9,6.8,1.6,15.3,6.9,6.95,1.8,15.65,48.95,5,,EM,2022,Wom,F,S,FINLAND,HT,2.0,8.15,18.0,Finland,1,48.95,Finland1,22EMFSWom,-1.0,-1.0,0.0,-1.8999999999999984,-0.7999999999999998,-1.3500000000000003,-0.3999999999999999,-2.349999999999998,-0.5,-1.4999999999999991,-0.1999999999999999,-2.200000000000001,-6.149999999999999,21.6,21.950000000000003
436,7.05,7.15,2.0,16.2,5.25,6.75,1.6,13.6,5.4,7.3,2.0,14.7,44.5,5,,JSM,2023,Wom,Q,J,ABGS lag 1 ,HT,2.0,7.05,16.2,ABGS,1,44.5,ABGS1,23JSMQJWom,-0.8500000000000005,-0.6499999999999995,0.0,-1.400000000000002,-1.5499999999999998,-1.25,-0.3999999999999999,-3.200000000000001,-0.8999999999999995,-0.7000000000000002,0.0,-1.6000000000000014,-5.950000000000003,21.2,17.7
459,6.55,7.1,2.0,15.65,8.9,5.8,1.6,16.3,7.9,6.45,1.9,16.25,48.2,3,,JSM,2023,Men,F,J,KFUM Trupp 1 ,HT,2.0,6.55,15.65,KFUM,1,48.2,KFUM1,23JSMFJMen,-0.9500000000000002,-0.5500000000000007,0.0,-1.4999999999999982,0.0,-1.6000000000000003,-0.3999999999999999,-1.599999999999998,-0.6999999999999993,-0.5499999999999998,-0.1,-1.3500000000000014,-3.5,19.35,23.35
470,8.7,8.0,2.0,18.7,7.3,6.75,1.6,15.65,6.6,8.0,1.8,16.4,50.75,2,10.0,SM,2023,Wom,Q,S,GK Motus-Salto ,VT,2.0,8.7,18.7,GK Motus Salto ,1,50.75,GK Motus Salto 1,23SMQSWom,0.0,-0.0500000000000007,0.0,0.0,-0.5,-1.85,-0.3999999999999999,-2.7499999999999982,-0.2000000000000001,0.0,-0.1999999999999999,-0.3500000000000014,-2.75,22.75,22.599999999999998
486,8.5,8.05,2.0,18.55,10.6,5.9,1.6,18.1,10.2,8.25,2.0,20.45,57.1,2,8.0,SM,2023,Men,Q,S,GF FRAM ,VT,2.0,8.5,18.55,GF FRAM,1,57.10000000000001,GF FRAM1,23SMQSMen,-0.6999999999999993,-0.2999999999999989,0.0,-0.8499999999999979,-0.0999999999999996,-2.0,-0.3999999999999999,-2.049999999999997,0.0,0.0,0.0,0.0,-1.049999999999983,22.200000000000003,29.299999999999997
505,9.2,8.8,2.0,20.0,10.9,6.4,1.6,18.9,9.3,7.05,1.8,18.15,57.05,1,,SC,2023,Men,F,S,KFUM lag 1 - Mångkamp Herr ,VT,2.0,9.2,20.0,KFUM,1,57.05,KFUM1,23SCFSMen,0.0,0.0,0.0,0.0,0.0,-0.8999999999999995,-0.1999999999999999,0.0,0.0,-0.2999999999999998,-0.1999999999999999,0.0,0.0,22.25,29.4
510,6.7,6.45,2.0,15.15,7.4,5.45,1.6,14.45,7.1,6.3,2.0,15.4,45.0,6,,SC,2023,Men,F,S,GCF Uppsala Herrtruppen - Mångkamp Herr ,VT,2.0,6.7,15.15,GCF Uppsala ,1,45.0,GCF Uppsala 1,23SCFSMen,-2.499999999999999,-2.3500000000000005,0.0,-4.85,-3.5,-1.85,-0.1999999999999999,-4.449999999999999,-2.200000000000001,-1.0499999999999998,0.0,-2.7499999999999982,-12.049999999999995,18.2,21.200000000000003
528,8.7,8.15,2.0,18.85,7.3,7.85,1.6,16.75,6.9,8.7,2.0,17.6,53.2,3,,NM,2023,Wom,F,S,Brommagymnasterna ,HT,2.0,8.7,18.85,Brommagymnasterna,1,53.2,Brommagymnasterna1,23NMFSWom,-0.5500000000000007,-0.0999999999999996,0.0,-0.3999999999999986,-0.8999999999999995,-0.25,-0.3999999999999999,-1.4499999999999993,-0.1999999999999993,0.0,0.0,0.0,-1.1499999999999844,24.700000000000003,22.9
553,8.75,8.25,2.0,19.0,6.8,7.8,1.6,16.2,6.7,8.15,2.0,16.85,52.05,2,,SM,2024,Wom,Q,S,GK Motus-Salto ,VT,2.0,8.75,19.0,GK Motus Salto ,1,52.05,GK Motus Salto 1,24SMQSWom,0.0,0.0,0.0,0.0,-1.1000000000000003,-0.2999999999999998,-0.3999999999999999,-1.8000000000000007,-0.5,-0.0499999999999989,0.0,-0.5499999999999972,-1.0,24.2,22.25
558,7.0,6.7,2.0,15.7,5.8,6.8,1.6,14.2,5.7,7.4,1.7,14.8,44.7,7,,SM,2024,Wom,Q,S,Saltsjöbadens IF ,VT,2.0,7.0,15.7,Saltsjöbadens IF,1,44.7,Saltsjöbadens IF1,24SMQSWom,-1.75,-1.5499999999999998,0.0,-3.3000000000000007,-2.1000000000000005,-1.2999999999999998,-0.3999999999999999,-3.8000000000000007,-1.5,-0.7999999999999989,-0.3,-2.599999999999998,-8.349999999999994,20.900000000000002,18.5
569,6.75,6.45,2.0,15.2,8.8,6.35,1.6,16.75,7.6,6.0,1.6,15.2,47.15,6,,SM,2024,Men,F,S,Brommagymnasterna lag 2 ,VT,2.0,6.75,15.2,Brommagymnasterna,2,47.15,Brommagymnasterna2,24SMFSMen,-2.6500000000000004,-1.8500000000000003,0.0,-4.5,-2.3999999999999986,-0.9000000000000004,-0.2999999999999998,-3.3500000000000014,-3.200000000000001,-1.85,-0.3999999999999999,-5.449999999999999,-11.5,18.799999999999997,23.15
573,6.05,6.1,2.0,14.15,6.4,6.95,1.6,14.95,6.5,7.25,2.0,15.75,44.85,3,,SM,2024,Mix,F,S,Karlskrona GF ,VT,2.0,6.05,14.15,Karlskrona GF ,1,44.85,Karlskrona GF 1,24SMFSMix,-1.1500000000000004,-0.4000000000000003,0.0,-1.549999999999999,-1.0999999999999996,-0.4500000000000002,-0.3999999999999999,-1.650000000000002,-1.4000000000000004,-0.1500000000000003,0.0,-0.75,-3.949999999999996,20.3,18.950000000000003
578,7.5,6.9,2.0,16.4,6.5,7.2,1.6,15.3,6.2,7.1,1.5,14.8,46.5,4,,SM,2024,Wom,F,S,ABGS ,VT,2.0,7.5,16.4,ABGS,1,46.5,ABGS1,24SMFSWom,-1.5,-1.6999999999999993,0.0,-3.200000000000003,-1.2000000000000002,-1.2000000000000002,-0.3999999999999999,-2.6499999999999986,-1.0,-1.1500000000000004,-0.5,-2.6499999999999986,-8.5,21.2,20.2
580,7.35,6.8,2.0,16.15,6.1,7.25,1.6,14.95,5.7,6.65,1.8,14.15,45.25,6,,SM,2024,Wom,F,S,GK Engelholmsgymnasterna ,VT,2.0,7.35,16.15,GK Engelholmsgymnasterna ,1,45.25,GK Engelholmsgymnasterna 1,24SMFSWom,-1.6500000000000004,-1.7999999999999998,0.0,-3.450000000000003,-1.6000000000000003,-1.1500000000000004,-0.3999999999999999,-3.0,-1.5,-1.5999999999999996,-0.1999999999999999,-3.299999999999999,-9.75,20.7,19.15
664,7.7,6.1,4.0,17.8,5.9,5.85,1.6,13.35,5.6,7.1,2.0,14.7,45.85,7,,EM,2018,Wom,Q,S,GREATBRITAIN,HT,2.0,7.0,15.1,Great Britain,1,43.15,Great Britain1,18EMQSWom,-1.91,-1.5500000000000007,0.0,-3.459999999999999,-2.6999999999999997,-2.0,-0.3999999999999999,-4.6,-1.8000000000000007,-1.5999999999999996,0.0,-3.400000000000002,-10.78,19.049999999999997,18.5
827,7.4,7.35,4.0,18.75,5.5,6.7,1.6,13.8,5.8,6.7,2.0,14.5,47.05,4,,JNM,2018,Wom,F,J,Gerpla ,VT,2.0,6.73,16.08,Gerpla,1,44.38,Gerpla1,18JNMFJWom,-1.5399999999999991,-1.0,0.0,-2.0900000000000034,-1.2999999999999998,-1.2999999999999998,-0.3999999999999999,-3.0,-1.5,-0.8999999999999995,0.0,-2.3000000000000007,-6.27000000000001,20.75,18.03
880,3.6,7.8,2.0,13.4,4.8,7.0,1.6,13.4,4.4,7.4,1.9,13.7,40.5,5,,USM,2024,Wom,Q,U,Lugi GF 6A Svart ,VT,2.0,3.6,13.4,Lugi GF ,1,40.5,Lugi GF 1,24USMQUWom,-0.3500000000000001,-0.7500000000000009,0.0,-0.6699999999999999,-0.2999999999999998,-1.0999999999999996,-0.3999999999999999,-1.299999999999999,-0.3999999999999994,-1.299999999999999,-0.1,-0.75,-2.619999999999997,22.2,12.8
903,2.225,6.85,2.0,11.075,4.0,6.8,1.6,12.4,3.2,6.75,1.6,11.55,35.025,28,,USM,2024,Wom,Q,U,Nacka GF ,VT,2.0,2.22,11.07,Nacka GF ,1,35.02,Nacka GF 1,24USMQUWom,-1.73,-1.700000000000001,0.0,-3.0,-1.0999999999999996,-1.2999999999999998,-0.3999999999999999,-2.299999999999999,-1.5999999999999996,-1.9499999999999995,-0.3999999999999999,-2.8999999999999986,-8.099999999999994,20.4,9.42
947,2.775,7.6,2.0,12.375,4.0,7.5,1.6,13.1,3.3,7.2,2.0,12.5,37.975,12,,USM,2023,Wom,Q,U,GK Splitt lag 2 ,VT,2.0,2.78,12.38,GK Splitt ,2,37.98,GK Splitt 2,23USMQUWom,-1.12,-0.5500000000000007,0.0,-1.2899999999999991,-1.2999999999999998,-0.4500000000000002,-0.3999999999999999,-1.85,-2.1000000000000005,-0.9999999999999992,0.0,-3.0,-5.970000000000006,22.3,10.08
961,2.6,6.75,2.0,11.35,4.3,6.45,1.6,12.35,3.5,6.95,1.7,12.15,35.85,26,,USM,2023,Wom,Q,U,Tullinge GF ,VT,2.0,2.6,11.35,Tullinge GF ,1,35.85,Tullinge GF 1,23USMQUWom,-1.2999999999999998,-1.4000000000000004,0.0,-2.3200000000000003,-1.0,-1.5,-0.3999999999999999,-2.6,-1.9000000000000004,-1.2499999999999991,-0.3,-3.35,-8.100000000000001,20.15,10.399999999999999
970,2.825,5.45,2.0,10.275,3.6,5.6,1.6,10.8,2.5,7.2,1.7,11.4,32.475,35,,USM,2023,Wom,Q,U,Enebybergsgymnasterna ,VT,2.0,2.82,10.27,Enebybergsgymnasterna,1,32.47,Enebybergsgymnasterna1,23USMQUWom,-1.08,-2.7,0.0,-3.4000000000000004,-1.6999999999999995,-2.3500000000000005,-0.3999999999999999,-4.149999999999999,-2.9000000000000004,-0.9999999999999992,-0.3,-4.1,-11.480000000000004,18.25,8.92
982,2.85,6.55,2.0,11.4,5.4,6.2,1.6,13.2,5.0,7.9,2.0,14.9,39.5,2,,USM,2023,Men,F,U,Brommagymnasterna ,VT,2.0,2.85,11.4,Brommagymnasterna,1,39.5,Brommagymnasterna1,23USMFUMen,-0.3700000000000001,-0.5,0.0,-0.6699999999999999,0.0,-0.3999999999999994,-0.3999999999999999,-0.1000000000000014,-0.7999999999999998,0.0,0.0,0.0,-0.7199999999999989,20.65,13.25
992,3.125,7.9,2.0,13.025,4.7,6.6,1.6,12.9,4.7,7.5,2.0,14.2,40.125,7,,USM,2023,Wom,F,U,GK Splitt lag 1 ,VT,2.0,3.12,13.02,GK Splitt ,1,40.12,GK Splitt 1,23USMFUWom,-0.9799999999999996,-0.75,0.0,-1.4299999999999995,-0.2999999999999998,-1.700000000000001,-0.3999999999999999,-2.0,-0.5999999999999996,-0.8499999999999996,0.0,-0.9500000000000012,-2.780000000000016,22.0,12.52
1001,3.62,7.6,2.0,13.22,4.2,7.0,1.6,12.8,3.8,7.8,2.0,13.6,39.62,6,,USM,2022,Wom,Q,U,GT Vikingarna UT ,VT,2.0,3.62,13.22,GT Vikingarna,1,39.62,GT Vikingarna1,22USMQUWom,-0.6799999999999997,0.0,0.0,-0.5299999999999994,-1.3999999999999997,-1.25,-0.3999999999999999,-1.9499999999999995,-1.9000000000000004,-0.8999999999999995,0.0,-1.3499999999999996,-3.830000000000005,22.4,11.620000000000001
1038,3.42,7.5,2.0,12.92,5.1,6.55,1.6,13.25,4.8,8.35,2.0,15.15,41.32,4,,USM,2022,Wom,F,U,Brommagymnasterna USM Dam ,VT,2.0,3.42,12.92,Brommagymnasterna,1,41.32,Brommagymnasterna1,22USMFUWom,-0.9000000000000004,-0.5,0.0,-1.0199999999999996,-0.4000000000000003,-1.5000000000000009,-0.3999999999999999,-2.0,-0.6000000000000005,-0.4000000000000003,0.0,-0.75,-3.649999999999999,22.4,13.319999999999999
1041,3.79,7.2,2.0,12.99,4.5,7.3,1.6,13.4,4.5,7.85,2.0,14.35,40.74,7,,USM,2022,Wom,F,U,GK Splitt lag 1 ,VT,2.0,3.79,12.99,GK Splitt ,1,40.74,GK Splitt 1,22USMFUWom,-0.5300000000000002,-0.7999999999999998,0.0,-0.9499999999999992,-1.0,-0.7500000000000009,-0.3999999999999999,-1.85,-0.9000000000000004,-0.9000000000000004,0.0,-1.5500000000000007,-4.229999999999997,22.35,12.79
1051,6.25,7.3,2.0,15.55,6.5,6.25,1.6,14.35,5.9,6.7,1.9,14.5,44.4,7,9.0,JSM,2022,Wom,Q,J,GF Kennedy ,HT,2.0,6.25,15.55,GF Kennedy,1,44.4,GF Kennedy1,22JSMQJWom,-1.5499999999999998,-0.8999999999999995,0.0,-2.4499999999999997,-0.2000000000000001,-1.75,-0.3999999999999999,-2.35,-0.2999999999999998,-1.4500000000000002,-0.1,-1.6999999999999993,-6.500000000000014,20.25,18.65
1063,7.45,7.35,2.0,16.8,8.4,6.55,1.6,16.55,7.9,6.7,1.9,16.5,49.85,3,8.0,JSM,2022,Men,F,J,Brommagymnasterna ,HT,2.0,7.45,16.8,Brommagymnasterna,1,49.85,Brommagymnasterna1,22JSMFJMen,0.0,-0.0500000000000007,0.0,0.0,-0.5499999999999989,-0.7999999999999998,-0.1999999999999999,-1.4499999999999993,-0.6999999999999993,-1.3500000000000003,-0.1,-1.8999999999999984,-1.3999999999999986,20.6,23.75
1064,6.25,7.4,2.0,15.65,6.4,6.9,1.6,14.9,6.8,7.9,1.8,16.5,47.05,4,9.0,JSM,2022,Men,F,J,GK Motus-Salto ,HT,2.0,6.25,15.65,GK Motus Salto ,1,47.05,GK Motus Salto 1,22JSMFJMen,-1.2000000000000002,0.0,0.0,-1.1500000000000004,-2.549999999999999,-0.4499999999999993,-0.1999999999999999,-3.1,-1.7999999999999998,-0.1500000000000003,-0.1999999999999999,-1.8999999999999984,-4.200000000000003,22.200000000000003,19.450000000000003
1065,6.4,7.1,2.0,15.5,7.6,5.75,1.6,14.95,8.0,6.55,2.0,16.55,47.0,5,8.0,JSM,2022,Men,F,J,Teamgym EGT (Enebybergsgymnasterna) ,HT,2.0,6.4,15.5,Enebybergsgymnasterna,1,47.0,Enebybergsgymnasterna1,22JSMFJMen,-1.0499999999999998,-0.3000000000000007,0.0,-1.3000000000000007,-1.3499999999999996,-1.5999999999999996,-0.1999999999999999,-3.0500000000000007,-0.5999999999999996,-1.5000000000000009,0.0,-1.8499999999999976,-4.25,19.4,22.0
1092,7.9,7.6,4.0,19.5,6.7,7.55,1.6,15.85,6.9,7.9,2.0,16.8,52.15,1,,JSM,2019,Mix,F,J,GK Motus-Salto ,HT,2.0,7.9,17.5,GK Motus Salto ,1,50.15000000000001,GK Motus Salto 1,19JSMFJMix,0.0,0.0,0.0,0.0,0.0,-0.0499999999999998,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,23.05,21.5
1193,2.5,5.75,4.0,12.25,4.3,5.65,1.6,11.55,2.9,7.65,1.9,12.45,36.25,26,,USM,2018,Wom,Q,U,GF Kennedy lag 2 ,VT,2.0,2.27,10.02,GF Kennedy,2,34.02,GF Kennedy2,18USMQUWom,-1.09,-1.2999999999999998,0.0,-1.7599999999999998,-1.4000000000000004,-1.8999999999999997,-0.3999999999999999,-3.299999999999999,-2.2,-0.5499999999999989,-0.1,-2.3500000000000014,-6.219999999999985,19.05,9.469999999999999
1220,6.4,7.25,4.0,17.65,4.5,6.1,1.6,12.2,4.8,5.95,2.0,12.75,42.6,11,,JSM,2018,Wom,Q,J,GT Vikingarna lag 2 ,HT,2.0,5.82,15.07,GT Vikingarna,2,40.02,GT Vikingarna2,18JSMQJWom,-1.8599999999999997,-0.6500000000000004,0.0,-2.509999999999998,-2.3,-2.1,-0.3999999999999999,-4.300000000000001,-1.7000000000000002,-2.3999999999999995,0.0,-4.100000000000001,-10.909999999999997,19.299999999999997,15.120000000000001
1248,10.4,7.3,4.0,21.7,6.0,6.15,1.6,13.75,7.1,7.85,2.0,16.95,52.4,4,,JSM,2017,Wom,F,J,Stockhom Top Gymnastics ,HT,2.0,8.67,17.97,Stockholm Top Gymnastics,1,48.67,Stockholm Top Gymnastics1,17JSMFJWom,0.0,-0.9500000000000002,0.0,-0.6000000000000014,-1.0,-1.5999999999999996,-0.3999999999999999,-2.6999999999999997,-0.3000000000000007,-0.200000000000001,0.0,-0.25,-3.0,21.299999999999997,21.77
1314,3.35,7.65,4.0,15.0,4.4,6.45,1.6,12.45,3.3,7.15,1.6,12.05,39.5,23,,USM,2017,Wom,Q,U,GK Värmdö ,VT,2.0,2.79,12.44,GK Värmdö ,1,36.94,GK Värmdö 1,17USMQUWom,-1.21,-0.2999999999999998,0.0,-1.41,-1.6999999999999993,-1.6000000000000003,-0.3999999999999999,-3.1000000000000014,-2.5,-0.5499999999999998,-0.3999999999999999,-3.25,-7.760000000000005,21.25,10.49
1321,4.4,8.15,4.0,16.55,5.3,6.1,1.6,13.0,5.3,7.05,2.0,14.35,43.9,4,,USM,2016,Wom,Q,U,GT Vikingarna lag 1 ,VT,2.0,3.67,13.82,GT Vikingarna,1,41.17,GT Vikingarna1,16USMQUWom,-0.5,0.0,0.0,0.0,-0.7999999999999998,-1.75,-0.3999999999999999,-2.1999999999999997,-0.7000000000000002,-0.6000000000000005,0.0,-1.0500000000000007,-1.3999999999999986,21.299999999999997,14.27
1388,10.2,7.866,4.0,22.066,6.6,5.7,1.6,13.9,6.5,7.95,2.0,16.45,52.416,3,,JSM,2015,Wom,Q,J,Höganäs GF ,HT,2.0,8.5,18.37,Höganäs GF ,1,48.71599999999999,Höganäs GF 1,15JSMQJWom,0.0,0.0,0.0,0.0,-0.8000000000000007,-2.2,-0.3999999999999999,-3.266,-1.2000000000000002,0.0,0.0,-1.1000000000000014,-3.680000000000014,21.516,21.6
1393,9.2,6.266,4.0,19.466,5.8,6.8,1.6,14.2,6.5,7.85,2.0,16.35,50.016,8,,JSM,2015,Wom,Q,J,GF Uppsalaflickorna ,HT,2.0,7.67,15.94,GCF Uppsala ,1,46.486,GCF Uppsala 1,15JSMQJWom,-0.8300000000000001,-1.5999999999999996,0.0,-2.430000000000001,-1.6000000000000003,-1.1000000000000003,-0.3999999999999999,-2.966000000000001,-1.2000000000000002,-0.1000000000000005,0.0,-1.1999999999999993,-5.910000000000004,20.916,19.97
1397,7.8,7.1,4.0,18.9,5.7,6.966,1.6,14.266,5.9,6.8,2.0,14.7,47.866,12,,JSM,2015,Wom,Q,J,GT Vikingarna lag 2 ,HT,2.0,6.5,15.6,GT Vikingarna,2,44.566,GT Vikingarna2,15JSMQJWom,-2.0,-0.766,0.0,-2.7700000000000014,-1.7000000000000002,-0.9340000000000002,-0.3999999999999999,-2.9000000000000004,-1.7999999999999998,-1.1500000000000004,0.0,-2.8500000000000014,-7.829999999999998,20.866,18.1
1411,8.2,7.533,4.0,19.733,5.5,7.5,1.6,14.6,5.7,7.566,2.0,15.266,49.599,6,,JSM,2015,Wom,F,J,Teamgym Norrort (Täby GF) ,HT,2.0,6.83,16.36,Täby GF ,1,46.229,Täby GF 1,15JSMFJWom,-1.84,-0.5999999999999988,0.0,-1.8100000000000025,-1.85,-0.8330000000000002,-0.3999999999999999,-2.833,-2.0,-0.867,0.0,-2.866999999999999,-6.653000000000013,22.599,18.03
1458,8.0,7.85,4.0,19.85,5.9,6.5,1.6,14.0,6.1,6.2,2.0,14.3,48.15,5,,JSM,2014,Wom,F,J,Örebro GF KIF ,HT,2.0,6.67,16.52,Örebro GF KIF ,1,44.82,Örebro GF KIF 1,14JSMFJWom,-1.16,-1.0,0.0,-1.8300000000000016,-1.0,-1.2999999999999998,-0.3999999999999999,-2.6000000000000014,-1.3000000000000007,-1.5499999999999998,0.0,-2.849999999999998,-7.009999999999998,20.55,18.67
1496,6.6,6.6,2.0,15.2,5.6,7.35,1.6,14.55,5.9,6.7,2.0,14.6,44.35,1,,EM,2024,Wom,F,J,Italy,HT,2.0,6.6,15.2,Italy,1,44.35,Italy1,24EMFJWom,-1.9000000000000004,-1.950000000000001,0.0,-3.8500000000000014,-1.6000000000000003,-0.4500000000000002,-0.3999999999999999,-2.1499999999999986,-0.6999999999999993,-1.3500000000000003,0.0,-2.049999999999999,-7.149999999999999,20.65,18.1
1510,7.3,6.2,2.0,15.5,5.7,7.2,1.6,14.5,6.7,7.3,2.0,16.0,46.0,1,,EM,2024,Men,F,J,Iceland,HT,2.0,7.3,15.5,Iceland,1,46.0,Iceland1,24EMFJMen,-1.2000000000000002,-1.0499999999999998,0.0,-2.25,-4.6000000000000005,-0.6499999999999995,-0.3999999999999999,-5.649999999999999,-2.3999999999999995,-0.7000000000000002,0.0,-2.6000000000000014,-10.299999999999995,20.7,19.7
1548,5.2,5.6,2.0,12.8,8.1,5.85,1.6,15.55,8.3,7.3,2.0,17.6,45.95,1,,EM,2024,Men,Q,S,Azerbaijan,HT,2.0,5.2,12.8,Azerbaijan,1,45.95,Azerbaijan1,24EMQSMen,-3.9,-2.85,0.0,-6.349999999999998,-5.450000000000001,-1.5500000000000007,-0.3999999999999999,-7.300000000000001,-4.299999999999999,-0.1500000000000003,0.0,-4.399999999999999,-18.05,18.75,21.6
1558,7.7,6.6,2.0,16.3,8.5,7.2,1.6,17.3,7.2,7.35,1.7,16.25,49.85,1,,EM,2024,Mix,F,S,Iceland,HT,2.0,7.7,16.3,Iceland,1,49.85,Iceland1,24EMFSMix,-1.2499999999999991,-1.3000000000000007,0.0,-2.5500000000000007,-1.9499999999999995,-0.4500000000000002,-0.3999999999999999,-2.8000000000000007,-1.1000000000000003,-0.3000000000000007,-0.3,-1.3999999999999986,-5.850000000000001,21.15,23.4
1566,8.05,6.65,2.0,16.7,10.15,7.1,1.6,18.85,8.0,7.05,1.9,16.95,52.5,1,,EM,2024,Mix,Q,S,Great Britain,HT,2.0,8.05,16.7,Great Britain,1,52.5,Great Britain1,24EMQSMix,-1.0999999999999996,-1.5,0.0,-2.6000000000000014,-0.0499999999999989,-0.6500000000000004,-0.3999999999999999,-1.099999999999998,-1.0,-0.7000000000000002,-0.1,-1.8000000000000007,-5.5,20.799999999999997,26.200000000000003
1576,6.75,5.2,2.0,13.95,4.9,7.0,1.6,13.5,4.7,6.05,1.9,12.65,40.1,5,8.0,JSM,2024,Mix,F,J,Karlskrona GF,HT,2.0,6.75,13.95,Karlskrona GF,1,40.1,Karlskrona GF1,24JSMFJMix,0.0,-2.0,0.0,-1.6500000000000004,-1.6999999999999993,-0.7000000000000002,-0.3999999999999999,-2.5,-1.5,-1.1000000000000003,-0.1,-2.6999999999999997,-6.100000000000001,18.25,16.35
1581,7.65,7.2,2.0,16.85,5.0,6.75,1.6,13.35,5.6,7.15,2.0,14.75,44.95,4,8.0,JSM,2024,Wom,F,J,GF Örebro,HT,2.0,7.65,16.85,GF Örebro,1,44.95,GF Örebro1,24JSMFJWom,-0.6500000000000004,-0.5499999999999998,0.0,-0.5499999999999972,-1.9000000000000004,-1.1500000000000004,-0.3999999999999999,-3.200000000000001,-0.9000000000000004,-0.75,0.0,-1.6499999999999986,-5.399999999999999,21.1,18.25
1584,6.6,6.4,2.0,15.0,4.5,6.6,1.6,12.7,5.2,6.55,2.0,13.75,41.45,7,10.0,JSM,2024,Wom,F,J,GK Motus-Salto,HT,2.0,6.6,15.0,GK Motus Salto ,1,41.45,GK Motus Salto 1,24JSMFJWom,-1.700000000000001,-1.3499999999999996,0.0,-2.3999999999999986,-2.4000000000000004,-1.3000000000000007,-0.3999999999999999,-3.8500000000000014,-1.2999999999999998,-1.3500000000000003,0.0,-2.6499999999999986,-8.899999999999999,19.549999999999997,16.3
1605,5.85,5.8,2.0,13.65,4.6,6.75,1.9,13.25,4.2,4.6,1.9,10.7,37.6,20,10.0,JSM,2024,Wom,Q,J,Huddinge GF,HT,2.0,5.85,13.65,Huddinge GF,1,37.59999999999999,Huddinge GF1,24JSMQJWom,-2.5500000000000007,-2.2,0.0,-4.450000000000001,-2.3000000000000007,-0.9500000000000002,-0.1,-3.25,-2.2,-3.1000000000000005,-0.1,-4.950000000000001,-11.300000000000011,17.15,14.65
1607,5.65,5.05,2.0,12.7,4.3,6.7,1.9,12.9,4.7,5.35,1.9,11.95,37.55,21,9.0,JSM,2024,Wom,Q,J,IK EskilstunaGymnasterna,HT,2.0,5.65,12.7,EskilstunaGymnasterna,1,37.55,EskilstunaGymnasterna1,24JSMQJWom,-2.75,-2.95,0.0,-5.400000000000002,-2.6000000000000005,-1.0,-0.1,-3.6,-1.7000000000000002,-2.3500000000000005,-0.1,-3.700000000000001,-11.35,17.099999999999998,14.650000000000002
1592,7.7,7.4,2.0,17.1,5.2,6.45,1.1,12.75,5.3,6.65,1.9,13.85,43.7,7,8.0,JSM,2024,Wom,Q,J,Järfällagymnasterna,HT,2.0,7.7,17.1,Järfällagymnasterna,1,43.7,Järfällagymnasterna1,24JSMQJWom,-0.7000000000000002,-0.5999999999999996,0.0,-1.0,-1.7000000000000002,-1.25,-0.8999999999999999,-3.75,-1.1000000000000003,-1.0499999999999998,-0.1,-1.8000000000000007,-5.199999999999996,20.5,18.2
112,9.266,6.7,3.95,20.966,7.6,7.75,1.6,15.9,8.2,7.5,1.8,17.5,54.366,5,,NM,2015,Mix,F,S,Ollerup,HT,1.975,7.72,16.4,Ollerup,1,49.795,Ollerup1,15NMFSMix,-0.7800000000000002,-1.1499999999999997,-0.0249999999999999,-1.1799999999999995,-0.7000000000000011,-0.25,-0.3999999999999999,-1.4000000000000004,-0.6000000000000014,-0.75,-0.1999999999999999,-0.8999999999999986,-3.434999999999995,21.95,23.519999999999996
671,6.733,6.6,3.95,17.283,7.5,6.15,1.6,15.25,7.5,7.85,1.8,17.15,49.683,4,,EM,2014,Men,F,S,France ,HT,1.975,5.61,14.18,France,1,46.585,France1,14EMFSMen,-3.06,-2.1,-0.0249999999999999,-5.140000000000001,-4.300000000000001,-2.25,-0.3999999999999999,-6.949999999999999,-4.0,-0.8000000000000007,-0.1999999999999999,-4.600000000000001,-16.295,20.6,20.61
1380,8.4,7.4,3.95,19.75,5.3,5.8,1.6,12.7,5.7,6.6,2.0,14.3,46.75,8,,JSM,2016,Wom,F,J,Örebro GF KIF ,HT,1.975,7.0,16.38,Örebro GF KIF ,1,43.375,Örebro GF KIF 1,16JSMFJWom,-1.5,-0.2999999999999998,-0.0249999999999999,-1.6700000000000017,-1.4000000000000004,-2.55,-0.3999999999999999,-4.300000000000001,-1.5,-1.9000000000000004,0.0,-3.1999999999999997,-8.575000000000003,19.8,18.0
1409,9.0,7.566,3.95,20.516,6.2,7.333,1.6,15.133,6.7,7.666,2.0,16.366,52.015,4,,JSM,2015,Wom,F,J,GF Uppsalaflickorna ,HT,1.975,7.5,17.04,GCF Uppsala ,1,48.54,GCF Uppsala 1,15JSMFJWom,-1.17,-0.5669999999999993,-0.0249999999999999,-1.1300000000000026,-1.1499999999999997,-1.0,-0.3999999999999999,-2.3000000000000007,-1.0,-0.7669999999999995,0.0,-1.7669999999999997,-4.342000000000013,22.564999999999998,20.4
